iid,buying_info,CommentCount,page,sale_num,origin_price,favorRate,default_praise_count,tags,price,stock,img,title 
30326747,17065人已抢,4046,34,17065,,98%,3434,实惠|195	质量很好|194	质量一般|103	无色差|87	面料手感不错|86	尺码合身|84	和描述一致|56	尺码偏大|54	正品|48	手感不错|42	穿着效果好|39,3500,,http://b1.hucdn.com/upload/item/1708/30/80418099062074_800x800.jpg,2-15岁儿童纯棉保暖内衣套装棉毛衫全棉男孩女孩宝宝男童女童秋衣秋裤套装家居服睡
30555027,11661人已抢,5280,33,11661,,97%,231,包装好|190	外观不错|180	实惠|179	是正品|160	正品|154	质量很好|113	质量不错|97	物流快|89	外观不好看|77	发货快|77	服务不错|50,4450,,http://b1.hucdn.com/upload/item/1702/05/62327502838867_800x800.jpg,尚牌避孕套【直降59元】【如此质量如此实惠】进口安全套成人情趣性用品共60片
30465246,827人已抢,176,33,827,,99%,58,保湿滋润|49	实惠|35	正品|9	质量不错|5	是正品|4	包装好|3	和描述一致|2	质量很好|2	物流快|2	发货快|1	大品牌|1,1490,,http://b1.hucdn.com/upload/item/1712/18/98868069211357_800x800.jpg,子初 孕妇护肤品植萃养护润唇膏4g 保湿滋润呵护双唇
30444046,2438人已抢,516,33,2438,,98%,480,实惠|109	尺码不合身|101	质量很好|91	衣服不错|62	尺码合身|27	尺码合适|25	质量一般|24	穿着效果好|18	款式不错|15	面料手感一般|14	尺码偏小|13,3900,,http://b1.hucdn.com/upload/item/1802/25/55446437030371_800x800.jpg,[好品质]KT猫 小猪绣花纽扣风衣 女童外套多款多色
30583150,1177人已抢,240,33,1177,,95%,437,实惠|50	质量很好|21	无异味|18	物流快|6	颜色好看|6	质量一般|3	和描述一致|2	服务不错|1	物流慢|1,3300,,http://b1.hucdn.com/upload/item/1810/16/65458312934486_800x800.jpg,【琳琅集】泡沫地垫儿童卧室大号宝宝爬行垫拼接拼图加厚婴儿爬爬垫60*60
30582560,1295人已抢,289,33,1295,,98%,232,质量很好|76	实惠|64	尺码不合身|46	面料手感不错|12	尺码合身|10	尺码合适|7	款式不错|6	衣服不错|6	质量一般|5	手感不错|4	无色差|4,4400,,http://b1.hucdn.com/upload/item/1810/14/15696861393753_800x800.jpg,绿树城 童装男童加绒加厚保暖裤冬装 儿童可拆裆裤子男童运动裤子新款A3976
30607045,907人已抢,225,33,907,,98%,166,实惠|55	质量很好|8	和描述一致|4	物流快|4	无异味|3	质量一般|3	物流慢|1	是正品|1	颜色好看|1,2280,,http://b1.hucdn.com/upload/item/1708/25/42775227216943_800x800.jpg,全套5册 少儿百科故事绘本 经典儿童文学名著 早教启蒙励志书 彩图注音版精美图画书
30640712,1495人已抢,322,33,1495,,97%,633,实惠|75	质量很好|39	柔软舒适|24	尺码合适|9	和描述一致|6	尺码偏大|5	尺码偏小|4	质量一般|4	包装好|3	跟描述一致|3	物流慢|3,3990,,http://b1.hucdn.com/upload/item/1712/30/18428704288125_750x750.jpg,【2件组合】俏阿妹抹胸文胸聚拢薄款无钢圈超薄模杯内衣 女性感大码收副乳胖mm胸罩
30576740,6101人已抢,1417,33,6101,,97%,2094,实惠|195	质量很好|57	和描述一致|23	服务不错|13	物流快|13	发货快|6	包装好|6	物流慢|4	质量一般|3	大品牌|1,990,,http://b1.hucdn.com/upload/item/1808/14/17393530860170_800x800.jpg,奕辰 买1送1婴儿洗澡海绵 搓澡巾沐浴海绵擦背洗澡神器搓泥宝
30069233,2589人已抢,918,33,2589,,97%,369,质量很好|195	实惠|181	尺码不合身|143	衣服不错|73	无色差|48	质量一般|28	面料手感不错|15	有色差|13	正品|12	尺码偏大|11	和描述一致|9,3600,,http://b1.hucdn.com/upload/item/1703/06/70379231537314_800x800.jpg,贝壳家族秋装男童童装圆领套头衫数字卫衣 wt6965
30619329,599人已抢,160,33,599,,99%,54,质量很好|51	实惠|49	尺码不合身|29	衣服不错|15	正品|5	无色差|5	款式不错|5	面料手感不错|3	是正品|3	尺码偏大|3	大品牌|2,15900,,http://b1.hucdn.com/upload/item/1802/26/40834540195476_800x800.jpg,巴拉巴拉童装女童连衣裙幼童娃娃领公主裙
30655643,5521人已抢,1073,33,5521,,99%,358,实惠|188	质量很好|153	服务不错|21	包装好|21	质量一般|16	物流快|8	物流慢|8	和描述一致|8	发货快|7,2950,,http://b1.hucdn.com/upload/item/1808/30/01104650684567_800x800.jpg,【底部带脚】嘉跃玩具收纳篮收纳筐厨房杂物果蔬篮置物架杂物收纳果蔬收纳篮杂物筐框浴
30577574,2882人已抢,836,33,2882,,98%,627,质量很好|194	实惠|185	外观漂亮|182	外观不好看|31	手感好|22	质量一般|12	物流快|8	和描述一致|7	服务不错|5	物流慢|3	发货快|3,1690,,http://b1.hucdn.com/upload/item/1810/19/55385051145221_800x800.jpg,婴儿浴巾宝宝童被新生儿童纯棉纱布被子洗澡超柔吸水盖毯春夏季毛巾被
30416742,2707人已抢,601,33,2707,,98%,371,实惠|150	包装好|53	保湿滋润|26	正品|24	质量不错|20	物流快|11	味道好闻|10	和描述一致|8	是正品|7	服务不错|6	质量很好|5,3900,,http://b1.hucdn.com/upload/item/1803/22/23255277350009_800x800.jpg,【买1送10片面膜】碧素堂蜗牛原液五件套护肤套装补水美白保湿化妆品套装
30574042,13562人已抢,4316,33,13562,,98%,177,实惠|192	味道好闻|86	质量不错|85	包装好|81	质量很好|65	正品|62	功效不错|61	物流快|48	是正品|39	物流慢|30	和描述一致|28,1250,,http://b1.hucdn.com/upload/item/1810/15/81902473422959_800x800.jpg,买二送一 笛爱儿蜂蜜润唇膏保湿滋润唇膜女男士唇部护理
30558585,1212人已抢,195,33,1212,,98%,32,实惠|56	质量很好|39	尺码不合身|35	质量一般|9	衣服不错|8	面料手感不错|5	尺码合身|4	尺码合适|4	无色差|3	手感不错|2	正品|2,1690,,http://b1.hucdn.com/upload/item/1709/12/08949083251321_800x800.jpg,易卡通 春款儿童内衣套装婴儿宝宝高腰套装 小童彩棉秋衣秋裤套装0-5岁睡衣家服
30577325,1724人已抢,572,33,1724,,98%,77,实惠|164	包装好|13	质量很好|13	服务不错|6	发货快|6	和描述一致|4	物流快|2	是正品|1	物流慢|1	质量一般|1,3590,,http://b1.hucdn.com/upload/item/1705/02/91854895071014_800x800.jpg,【2罐装】美田特优级宁夏中宁枸杞子野生小枸杞 无硫熏制不结块 枸杞茶200g/罐
29835801,7657人已抢,1981,33,7657,,96%,1996,实惠|197	质量很好|197	和描述一致|30	物流快|29	质量一般|20	服务不错|17	包装好|12	发货快|10	物流慢|9,3990,,http://b1.hucdn.com/upload/item/1804/07/06227573366628_800x800.jpg,限3天亏本促销】【店长亲测酒店高枕】雅贝娜精品枕芯柔软成人高枕透气标准枕头可水洗
30591968,1413人已抢,456,33,1413,,98%,167,实惠|85	功效不错|25	质量不错|24	味道好闻|16	正品|9	质量很好|9	物流快|9	是正品|5	包装好|4	服务不错|4	和描述一致|3,2690,,http://b1.hucdn.com/upload/item/1808/08/14374255980047_800x800.jpg,【何洁都说好的隔离霜】俏美人隔离霜持久补水保湿打底遮瑕提亮液隐形毛孔裸妆紫色
30578530,3839人已抢,1219,33,3839,,97%,612,实惠|193	质量很好|157	柔软舒适|45	质量一般|33	和描述一致|18	物流快|12	质量差|11	手感好|8	物流慢|6	款式不错|6	发货快|4,980,,http://b1.hucdn.com/upload/item/1709/29/53618666092290_800x800.jpg,【买10送3】5双装时尚休闲防臭男士船袜多款可选短袜子
30338304,23450人已抢,8682,33,23450,,99%,1100,无色差|197	质量很好|192	面料手感不错|191	正品|182	实惠|179	质量一般|112	尺码合身|104	手感不错|100	和描述一致|88	尺码偏小|62	物流慢|58,3600,,http://b1.hucdn.com/upload/item/1809/30/94003081010447_800x800.jpg,猫人儿童 男童女童内衣套装莱卡棉秋衣秋裤中大童宝宝打底棉毛衫春秋款
30458571,2333人已抢,945,34,2333,,98%,123,实惠|194	清洁度强|47	质量不错|17	正品|16	包装好|16	物流快|12	服务不错|10	质量很好|9	是正品|9	清洁度不好|9	刺激性强|6,1600,,http://b1.hucdn.com/upload/item/1803/30/72347350465657_800x800.jpg,【买一送一】兰可欣亮采卸妆水250ml深层清洁 温和无刺激 眼唇脸部淡妆专用
30618626,3905人已抢,1487,34,3905,,98%,263,质量很好|193	实惠|186	柔软舒适|175	质量一般|41	手感好|30	物流慢|13	和描述一致|12	物流快|9	发货快|7	服务不错|6	包装好|5,2620,,http://b1.hucdn.com/upload/item/1801/19/57539963980832_800x800.jpg,莫代尔 4条装 夏季性感无痕高腰印花棉质大码女士内裤
30594468,1505人已抢,408,34,1505,,99%,45,效果不错|95	吸收好|57	实惠|33	是正品|31	宝宝很爱吃|23	包装好|7	物流快|3	宝宝不爱吃|2	价格贵|2	发货快|2	物流慢|1,13800,,http://b1.hucdn.com/upload/item/1712/15/09850541450237_800x800.jpg,美国童年时光防御液118.5ml 抗击感冒三驾马车提升抵抗力
26976972,1226人已抢,643,34,1226,,98%,81,孩子喜欢|101	实惠|98	味道好|83	包装好|26	孩子不喜欢|20	是正品|18	味道差|14	物流快|8	生产日期新|8	质量很好|7	服务不错|6,4300,,http://b1.hucdn.com/upload/item/1706/09/89614426890883_800x800.jpg,亨氏 瓶装佐餐泥素泥果菜泥113g*3瓶*2组 混合蔬果泥//甜嫩蔬菜泥
30558692,3659人已抢,1014,34,3659,,99%,442,质量很好|197	实惠|191	尺码不合身|121	衣服不错|115	无色差|26	面料手感不错|26	质量一般|20	和描述一致|17	物流慢|15	正品|11	手感不错|11,2290,,http://b1.hucdn.com/upload/item/1708/20/10189157211193_800x800.jpg,淘喜 女童纯棉百搭花边圆领T恤上衣1-7岁宝宝儿童T恤
30391330,13365人已抢,4706,34,13365,,98%,233,质量很好|195	实惠|186	质量一般|134	面料手感不错|97	尺码偏大|83	无色差|78	和描述一致|64	正品|63	尺码合身|52	物流慢|48	手感不错|33,2980,,http://b1.hucdn.com/upload/item/1708/09/93400272200490_800x800.jpg,童装春秋小孩保暖男童女童秋衣秋裤儿童内衣套装纯棉宝宝睡衣全棉
30584605,20061人已抢,3408,34,20061,,98%,2709,质量很好|194	实惠|193	包装好|61	质量一般|57	物流快|33	物流慢|29	服务不错|27	发货快|20	和描述一致|15	是正品|11	大品牌|2,2990,,http://b1.hucdn.com/upload/item/1805/07/82651607926515_800x800.jpg,【每包0.99元】萌氏4层加厚30包原木抽纸批发整箱面巾纸婴儿卫生餐巾纸抽家用
30555499,2318人已抢,680,34,2318,,96%,157,实惠|132	音质不错|41	质量很好|32	质量一般|13	和描述一致|8	包装好|8	物流快|7	好玩|5	物流慢|4	服务不错|2	颜色好看|2,8700,,http://b1.hucdn.com/upload/item/1712/29/09533914264264_620x620.jpg,鑫乐 儿童仿真益智钢琴早教37键音乐电子琴
29863804,18938人已抢,8744,34,18938,,98%,300,是正品|190	质量很好|189	实惠|180	大品牌|78	发货快|73	物流快|66	包装好|63	物流慢|59	和描述一致|30	服务不错|21	尺码不合身|13,15800,,http://b1.hucdn.com/upload/item/1712/01/06050471065899_800x800.jpg,拉拉裤女 L44（9-14kg）【2包装】
30622906,520人已抢,134,34,520,,99%,100,质量很好|38	实惠|34	尺码不合身|24	衣服不错|13	面料手感不错|5	尺码合身|4	尺码合适|4	正品|3	是正品|2	穿着效果好|2	无色差|1,5900,,http://b1.hucdn.com/upload/item/1712/21/37732475666092_800x800.jpg,巴拉巴拉童装女童长袖T恤小童宝宝儿童春秋卡通打底衫T恤
30625765,1119人已抢,365,34,1119,,98%,136,实惠|64	质量不错|16	味道好闻|15	功效不错|14	包装好|13	物流快|11	正品|10	质量很好|6	服务不错|3	发货快|2	快递不错|1,3350,,http://b1.hucdn.com/upload/item/1807/26/81814684836183_800x800.jpg,【孕妇可用 不用卸妆的养肤粉】美康粉黛散粉 买二送精华 定妆控油持久遮瑕防水
30654927,2910人已抢,788,34,2910,,97%,340,实惠|181	质量很好|178	柔软舒适|135	质量一般|25	包装好|20	手感好|13	物流快|13	和描述一致|11	尺码合适|9	尺码偏小|7	服务不错|6,3480,,http://b1.hucdn.com/upload/item/1808/12/44121132568846_800x800.jpg,优乐盒秋季棉质男士内裤莫代尔舒适透气男平角裤柔软中腰运动男士平角内裤4条礼盒装
26976507,4273人已抢,2595,34,4273,,99%,632,孩子喜欢|196	味道好|194	实惠|192	是正品|95	包装好|57	物流快|22	质量很好|20	生产日期新|19	物流慢|14	大品牌|14	发货快|13,5680,,http://b1.hucdn.com/upload/item/1709/25/03327941344423_800x800.jpg,亨氏优加营养面条252g*3盒装 西兰花香菇/胡萝卜/菠菜/南瓜
30303055,7676人已抢,1874,34,7676,,97%,3106,实惠|190	质量很好|84	无色差|36	质量一般|36	和描述一致|32	正品|21	包装好|19	物流快|13	款式不错|10	服务不错|8	跟描述一致|7,880,,http://b1.hucdn.com/upload/item/1704/07/32343201659339_800x800.jpg,美丽公主 儿童发饰套装宝宝发夹发圈[童]
26977853,651人已抢,173,34,651,,98%,66,实惠|31	味道好|29	孩子喜欢|25	包装好|4	孩子不喜欢|3	是正品|2	口感好|2	味道差|1	质量很好|1,3900,,http://b1.hucdn.com/upload/item/1705/09/20740874865933_800x800.jpg,贝比玛玛辅食饼干小馒头小蛋酥多种口味（紫薯/南瓜/乳酸菌/紫薯混合装）100g*3罐
26193993,4029人已抢,3724,34,4029,,99%,122,是正品|190	实惠|187	孩子喜欢|156	味道好|144	包装好|124	物流慢|44	大品牌|39	物流快|38	和描述一致|33	发货快|33	质量很好|20,2980,,http://b1.hucdn.com/upload/item/1703/07/72534388405933_800x800.jpg,亨氏婴儿营养米粉 250g
26195509,1228人已抢,723,34,1228,,98%,237,实惠|75	孩子喜欢|53	味道好|35	包装好|10	质量很好|8	味道差|7	发货快|7	孩子不喜欢|6	物流快|6	是正品|5	物流慢|4,2610,,http://b1.hucdn.com/upload/item/1706/19/36805407595933_800x800.jpg,英氏辅食 健恩手指饼干75g*2盒
30564282,68738人已抢,24965,34,68738,,99%,2600,和描述一致|198	实惠|196	物流快|194	外观不错|190	质量不错|190	质量很好|190	外观不好看|185	正品|184	质量一般|180	发货快|111	包装好|107,990,,http://b1.hucdn.com/upload/item/1712/15/04259329614732_800x800.jpg,【买2套送限量版漱口杯】【对比超市直降18.9元】8支卡诗兰卡通儿童软毛牙刷成人
30571719,607人已抢,137,34,607,,93%,92,实惠|28	质量很好|21	质量一般|6	正品|4	物流快|3	合身|3	尺码合适|2	款式不错|2	手感好|1	款式还行|1	和描述一致|1,3990,,http://b1.hucdn.com/upload/item/1810/20/18203591678806_800x800.jpg,【浪莎正品】加绒加厚牛仔裤男宽松直筒冬季裤子男士保暖弹力长裤子大码秋冬款
30626783,1403人已抢,300,32,1403,,97%,188,实惠|82	质量很好|35	材质一般|9	物流快|6	和描述一致|5	物流慢|3	质量一般|3	材质差|2	质量差|2	发货快|2	手感好|1,1290,,http://b1.hucdn.com/upload/item/1805/21/71161712631962_800x800.jpg,【3-10条装】安琪娃口水巾纯棉防水婴儿360度可旋转围嘴宝宝围兜口水兜新生儿
30424431,767人已抢,269,31,767,,96%,101,柔软舒适|84	实惠|69	质量很好|57	物流快|12	服务不错|11	材质不错|11	尺码合身|9	质量一般|8	发货快|6	无色差|5	款式不错|5,2600,,http://b1.hucdn.com/upload/item/1803/08/96955498012185_800x800.jpg,歌伊朵【2018秋季装】孕妇装秋季装孕妇打底裤新款韩版修身孕妇裤外穿裤孕妇短裤
26198380,2617人已抢,707,31,2617,,98%,235,味道好|143	孩子喜欢|130	实惠|105	孩子不喜欢|24	味道差|24	是正品|14	和描述一致|10	包装好|6	物流快|4	发货快|3	口感好|2,3450,,http://b1.hucdn.com/upload/item/1609/27/67806993241961_800x800.jpg,贝比玛玛鳕鱼鱼棒/鱼肠（盒装）240g
30583452,7683人已抢,3449,31,7683,,99%,633,是正品|195	正品|195	实惠|189	外观不错|183	质量很好|84	质量不错|73	物流快|56	外观不好看|50	包装好|40	发货快|34	大品牌|21,1890,,http://b1.hucdn.com/upload/item/1809/13/99619407325966_800x800.jpg,【8包40片】洁婷卫生巾透气全日用棉柔240mm超值
30673381,9975人已抢,2502,31,9975,,99%,3368,实惠|194	正品|193	外观不错|190	是正品|175	味道好闻|141	外观不好看|90	包装好|51	质量不错|44	物流快|42	质量很好|28	服务不错|22,990,,http://b1.hucdn.com/upload/item/1808/01/05092131710339_800x800.jpg,【 领券立减20】阿道夫 控油去屑滋润洗发水420gx2瓶 旅行装
30564294,5596人已抢,1528,31,5596,,99%,1120,质量很好|187	实惠|182	面料手感不错|94	手感不错|44	尺码合身|39	正品|38	和描述一致|22	尺码偏小|20	物流快|17	服务不错|17	无色差|15,2180,,http://b1.hucdn.com/upload/item/1801/10/59213336136420_800x800.jpg,金傲童 宝宝天然彩棉高腰护肚裤套装男童秋衣秋裤女婴儿纯棉长袖内衣春秋款睡衣家居服
30305215,8284人已抢,2996,31,8284,,98%,657,实惠|192	正品|111	质量不错|111	服务不错|93	质量很好|81	物流快|75	包装好|68	功效不错|67	发货快|40	是正品|29	和描述一致|22,1900,,http://b1.hucdn.com/upload/item/1804/08/70051035938291_800x800.jpg,买二送一 ILISYA柔色双头眉笔眉粉防水自动眉笔防水防汗不易晕染持久彩妆化妆品
30554715,5007人已抢,969,31,5007,,98%,1904,实惠|155	质量很好|93	和描述一致|21	无异味|14	材质一般|13	物流快|9	质量一般|9	服务不错|9	物流慢|6	发货快|6	快递慢|3,990,,http://b1.hucdn.com/upload/item/1803/29/02714416273539_800x800.jpg,优优马骝官方直营 儿童筷子训练筷宝宝筷子辅食勺勺子婴儿儿童餐具
30612927,2168人已抢,877,31,2168,,97%,270,实惠|83	物流慢|12	包装好|12	物流快|6	发货快|5	服务不错|4	和描述一致|4	是正品|3	质量很好|2	质量一般|1	大品牌|1,990,,http://b1.hucdn.com/upload/item/1804/11/34526930791411_800x800.jpg,南国食品椰香薄饼干曲奇饼香脆椰子饼椰子牛轧饼多规格多口味可选 饼干休闲零食
